asset,scheme,scheme_id,sample_index,date,pred_class_name,true_class_name,correct,row_index,row_name,row_type,mean_abs_shap,group,symbol
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2374,2023-02-23,Hold,Hold,True,6,TripleEMA,technical,0.0064691431995015595,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2374,2023-02-23,Hold,Hold,True,12,CMFI,technical,0.004445765208038211,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2374,2023-02-23,Hold,Hold,True,4,WMA,technical,0.004199410146611626,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2374,2023-02-23,Hold,Hold,True,3,EMA,technical,0.0038759368617320433,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2374,2023-02-23,Hold,Hold,True,2,SMA,technical,0.0033602181560127065,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2374,2023-02-23,Hold,Hold,True,5,HMA,technical,0.0030827808244794142,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2374,2023-02-23,Hold,Hold,True,0,RSI,technical,0.0026917068693364855,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2374,2023-02-23,Hold,Hold,True,10,PPO,technical,0.0013611830137961079,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2374,2023-02-23,Hold,Hold,True,11,ROC,technical,0.0009355835711176042,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2374,2023-02-23,Hold,Hold,True,9,MACD,technical,0.0007169433837589167,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,17,Inflation Rate,macro,0.025571134884376078,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,1,WilliamsR,technical,0.01616217729024356,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.012007671365427085,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.01142102411677115,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,7,CCI,technical,0.011035347351571545,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,15,Oil,macro,0.009808918164344505,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,14,PSI,technical,0.00906249465770088,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,8,CMO,technical,0.008240094112989028,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,16,Gold,macro,0.0071124380847322755,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,13,DMI,technical,0.006180339314596495,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,6,TripleEMA,technical,0.00566687565878965,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,0,RSI,technical,0.004532668175670551,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,4,WMA,technical,0.0039424165268428625,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,3,EMA,technical,0.0035083797643892466,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,12,CMFI,technical,0.0031104027553737978,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,2,SMA,technical,0.002989337220788002,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,5,HMA,technical,0.0028397161033353767,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,11,ROC,technical,0.0010853393537217926,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,10,PPO,technical,0.0008470097565805191,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2384,2023-03-05,Hold,Hold,True,9,MACD,technical,0.0004246367384439509,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2391,2023-03-12,Hold,Hold,True,17,Inflation Rate,macro,0.02000143532641232,Crypto,LTC
